"Posição","Nome","Localidade","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Unidade","Multiplicador"
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Água Santa",,,,,,,,,,,,"12073","12557","14801","16214","18489.78","20765.52","22412.14","23771.25","25104.40","26506.78","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Alegrete",,,,,,,,,,,,"199852","202906","241299","286331","310771.03","331770.95","335033.30","357201.47","348103.66","403820.26","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Alto Alegre",,,,,,,,,,,,"6520","6838","7770","9206","10171.31","11069.69","12070.63","12811.79","13612.92","14058.82","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Ametista do Sul",,,,,,,,,,,,"19791","21264","23124","26292","29806.24","32301.88","32619.35","35186.05","38289.83","40735.52","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Arambaré",,,,,,,,,,,,"12571","13105","15115","17263","19327.65","20044.84","20481.72","23462.73","24558.88","26379.78","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Arroio do Sal",,,,,,,,,,,,"25689","28516","32921","37653","42621.99","47853.96","52659.98","58267.82","66312.80","71158.87","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Arroio Grande",,,,,,,,,,,,"47109","51485","55946","67359","73734.55","80335.51","83604.02","88249.14","95106.51","105449.61","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Bagé",,,,,,,,,,,,"296382","322317","362210","419614","474496.41","511477.89","553768.83","563292.81","608321.66","661220.44","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Barão do Triunfo",,,,,,,,,,,,"18293","20440","22557","26252","29668.10","32086.55","32350.41","33501.26","35935.09","38465.28","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Barra do Ribeiro",,,,,,,,,,,,"31110","34651","39108","45873","49765.84","52583.69","54397.95","58515.34","62758.81","71764.08","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Benjamin Constant do Sul",,,,,,,,,,,,"6624","7047","7520","9392","10684.68","11507.93","11987.95","12979.17","13281.90","14308.89","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Boa Vista do Cadeado",,,,,,,,,,,,"9260","9923","11266","13646","15223.07","16177.77","17611.72","18559.64","20508.37","22114.59","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Bom Princípio",,,,,,,,,,,,"31538","34140","37635","44441","51263.55","57232.63","60104.32","62579.84","69484.29","75967.46","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Bossoroca",,,,,,,,,,,,"20677","22838","24701","29873","32919.28","34897.32","36573.44","39737.11","41576.91","44783.25","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Butiá",,,,,,,,,,,,"50989","56205","60927","71162","80144.98","86005.85","89387.30","94396.46","100581.40","108100.09","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Cachoeirinha",,,,,,,,,,,,"328751","363288","399111","470603","534821.30","558284.01","578325.17","616623.68","670541.27","710540.01","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Camaquã",,,,,,,,,,,,"153759","170567","186811","224438","244143.29","265391.40","275576.60","292211.93","316889.76","358888.15","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Campina das Missões",,,,,,,,,,,,"16247","17603","19287","22817","25498.91","27161.12","28281.20","29934.01","31034.36","33433.12","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Campos Borges",,,,,,,,,,,,"10463","11361","12333","14875","15806.91","17869.41","18388.05","19652.00","20770.80","22390.00","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Canela",,,,,,,,,,,,"101964","109591","124643","152541","171303.77","183996.37","192547.96","202048.30","227856.91","251139.94","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Capão Bonito do Sul",,,,,,,,,,,,"6048","6770","7319","8971","10556.12","12746.09","12625.70","14322.80","15956.08","12225.21","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Capivari do Sul",,,,,,,,,,,,"12734","13747","15836","19444","20682.46","22500.83","23395.96","25067.28","27699.82","29880.98","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Caraá",,,,,,,,,,,,"18713","20297","22732","27089","29705.20","32297.46","36003.62","37054.12","40238.79","44236.65","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Caseiros",,,,,,,,,,,,"9153","9621","10665","12717","13922.88","16020.69","17352.02","18595.07","19625.89","20869.34","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Cerrito",,,,,,,,,,,,"16512","18382","20259","23733","26299.22","27749.60","29007.55","30427.50","31576.22","34999.41","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Cerro Largo",,,,,,,,,,,,"33196","36286","39488","49821","54751.27","60180.55","61476.58","67100.02","71550.71","79330.16","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Chiapetta",,,,,,,,,,,,"13144","14337","15458","18148","20115.56","20902.99","21395.65","22360.44","23871.25","23935.14","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Ciríaco",,,,,,,,,,,,"13191","14379","15445","18262","20025.58","20047.53","22526.81","23361.00","24714.28","27120.65","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Constantina",,,,,,,,,,,,"24995","27912","31177","38615","41069.02","43823.27","46310.49","49113.25","50913.20","55522.51","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Coronel Bicaco",,,,,,,,,,,,"20598","22502","23606","29873","32233.17","34625.02","34322.23","37503.79","38947.61","41162.98","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Crissiumal",,,,,,,,,,,,"36807","39452","43192","50573","57271.72","61039.00","62773.81","65737.22","68612.32","73520.02","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Cruzaltense",,,,,,,,,,,,"7640","8146","8981","9575","11772.81","12507.65","13280.92","14149.88","14580.39","15627.41","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Dezesseis de Novembro",,,,,,,,,,,,"9551","10191","11088","12633","14200.91","15187.39","15944.54","16465.52","16916.19","18278.03","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Dois Lajeados",,,,,,,,,,,,"10479","11293","12743","14970","15936.72","18288.45","18959.04","19865.60","20874.29","22047.18","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Dona Francisca",,,,,,,,,,,,"9816","10802","11515","15380","14809.18","15350.77","15985.35","17809.63","18408.89","18677.85","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Encantado",,,,,,,,,,,,"49010","54198","57925","71234","80609.23","89042.99","96923.86","101198.20","100132.17","107250.23","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Entre Rios do Sul",,,,,,,,,,,,"11143","11986","13227","14779","16108.01","18062.59","19322.78","20739.86","20824.13","21545.60","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Herval",,,,,,,,,,,,"19227","19406","22103","26735","29537.55","32393.78","34013.97","35968.84","38240.73","41806.07","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Esperança do Sul",,,,,,,,,,,,"10667","11187","12234","14411","14726.55","16770.36","18081.63","18720.88","19873.82","20888.42","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Esteio",,,,,,,,,,,,"235460","234783","250853","297573","335070.68","356993.67","371477.10","386592.76","412568.69","496957.89","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Fagundes Varela",,,,,,,,,,,,"8527","9269","10104","12247","13554.13","14810.37","15925.23","16922.37","18267.95","20362.21","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Fazenda Vilanova",,,,,,,,,,,,"10087","11404","13112","16919","18737.47","21074.32","22572.57","22120.81","25542.92","27984.55","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Fontoura Xavier",,,,,,,,,,,,"26557","29536","32223","36981","40926.09","42764.15","42463.88","45104.79","47582.13","52001.25","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Frederico Westphalen",,,,,,,,,,,,"69228","75419","86245","101832","116547.21","125892.62","131216.19","136497.51","151026.82","164172.30","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","General Câmara",,,,,,,,,,,,"21523","23147","25177","29382","32337.47","35195.94","34966.54","36416.40","38640.94","42253.59","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Glorinha",,,,,,,,,,,,"22050","24655","28200","34578","37814.61","39744.86","39402.04","44684.74","45075.68","49498.62","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Gravataí",,,,,,,,,,,,"660777","731041","794605","918893","1034723.82","1097153.29","1110902.76","1176266.34","1286077.79","1395014.05","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Guarani das Missões",,,,,,,,,,,,"21455","22889","25566","31493","34781.76","37078.93","38391.05","38896.78","41247.54","44577.66","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Hulha Negra",,,,,,,,,,,,"17913","19345","22436","25915","28850.24","30914.74","32668.35","33620.82","37196.85","39846.94","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Ibiraiaras",,,,,,,,,,,,"19930","22021","23713","27461","30773.11","32554.00","34470.41","36414.85","39529.45","42599.78","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Ijuí",,,,,,,,,,,,"230590","249338","277938","323326","362997.69","420415.12","433556.41","463957.15","505800.65","550628.51","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Independência",,,,,,,,,,,,"17789","19588","21028","25849","28890.21","30377.59","31716.48","33468.79","35553.46","38840.08","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Iraí",,,,,,,,,,,,"19313","20746","23386","26755","29499.81","30604.80","31924.11","33492.18","34093.96","36843.13","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Itaqui",,,,,,,,,,,,"103372","112414","126011","150745","165598.47","175672.10","182700.06","187877.58","210222.40","230298.22","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Ivoti",,,,,,,,,,,,"53529","59919","64998","76976","88712.85","97646.11","102933.36","110305.59","122052.29","133037.26","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Jaguarão",,,,,,,,,,,,"67868","72915","79799","95512","106091.01","113599.14","115985.28","120080.76","125508.32","137823.13","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Jóia",,,,,,,,,,,,"24458","27072","29675","35411","38004.84","41371.33","43630.65","46726.73","49539.15","57154.24","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Lagoa dos Três Cantos",,,,,,,,,,,,"6096","6702","7879","9085","10395.84","10963.72","11633.34","13011.86","14527.45","15735.15","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Lavras do Sul",,,,,,,,,,,,"23504","26425","29728","34464","37358.46","41282.48","42475.73","46290.95","47288.62","51981.06","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Machadinho",,,,,,,,,,,,"15827","17168","18332","20869","22118.01","26582.85","28469.52","29782.07","31267.56","34410.83","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Maquiné",,,,,,,,,,,,"17854","19503","22097","25601","28392.07","30053.47","31876.14","33185.86","33320.69","37205.24","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Mariana Pimentel",,,,,,,,,,,,"11557","13206","14237","16767","18142.00","19377.32","19503.73","20180.53","21834.94","24702.68","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Mato Castelhano",,,,,,,,,,,,"8084","8716","9732","11410","12643.74","14185.21","14714.47","15246.97","18044.75","19643.78","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Minas do Leão",,,,,,,,,,,,"19805","21410","23452","27587","31116.02","33520.92","35137.28","36203.22","39216.82","42607.68","R$",1000
"3.1.1.4","Administração, defesa, educação e saúde públicas e seguridade social","Monte Belo do Sul",,,,,,,,,,,,"8900","9608","10782","11950","13669.55","14307.49","15269.62","15917.33","16719.74","18227.42","R$",1000
